Frame_Index,System_Time_s,Human_Readable
209,1775226462.3135126,16:27:42.313
210,1775226462.3278635,16:27:42.327
211,1775226462.3298736,16:27:42.329
212,1775226462.3435915,16:27:42.343
213,1775226462.361794,16:27:42.361
214,1775226462.386047,16:27:42.386
215,1775226462.39103,16:27:42.391
216,1775226462.3934968,16:27:42.393
217,1775226462.4085524,16:27:42.408
218,1775226462.4115412,16:27:42.411
219,1775226462.4242756,16:27:42.424
220,1775226462.4282749,16:27:42.428
221,1775226462.440445,16:27:42.440
222,1775226462.4438117,16:27:42.443
223,1775226462.4568012,16:27:42.456
224,1775226462.4591494,16:27:42.459
225,1775226462.4734917,16:27:42.473
226,1775226462.501769,16:27:42.501
227,1775226462.5057878,16:27:42.505
228,1775226462.5205505,16:27:42.520
229,1775226462.5239837,16:27:42.523
230,1775226462.5369546,16:27:42.536
231,1775226462.5399022,16:27:42.539
232,1775226462.5533116,16:27:42.553
233,1775226462.5563316,16:27:42.556
234,1775226462.5687613,16:27:42.568
235,1775226462.5718093,16:27:42.571
236,1775226462.5847688,16:27:42.584
237,1775226462.6021745,16:27:42.602
238,1775226462.6111724,16:27:42.611
239,1775226462.6175025,16:27:42.617
240,1775226462.6208994,16:27:42.620
241,1775226462.6321723,16:27:42.632
242,1775226462.6351697,16:27:42.635
243,1775226462.6492379,16:27:42.649
244,1775226462.652232,16:27:42.652
245,1775226462.6651354,16:27:42.665
246,1775226462.6680818,16:27:42.668
247,1775226462.6807156,16:27:42.680
248,1775226462.684672,16:27:42.684
249,1775226462.7032034,16:27:42.703
250,1775226462.72069,16:27:42.720
251,1775226462.7256446,16:27:42.725
252,1775226462.7296414,16:27:42.729
253,1775226462.7458534,16:27:42.745
254,1775226462.7620318,16:27:42.762
255,1775226462.7650502,16:27:42.765
256,1775226462.777505,16:27:42.777
257,1775226462.7805426,16:27:42.780
258,1775226462.793554,16:27:42.793
259,1775226462.7965715,16:27:42.796
260,1775226462.8344162,16:27:42.834
261,1775226462.8405747,16:27:42.840
262,1775226462.8446422,16:27:42.844
263,1775226462.856862,16:27:42.856
264,1775226462.8593874,16:27:42.859
265,1775226462.8733244,16:27:42.873
266,1775226462.8887386,16:27:42.888
267,1775226462.8931892,16:27:42.893
268,1775226462.9041119,16:27:42.904
269,1775226462.911462,16:27:42.911
270,1775226462.924011,16:27:42.924
271,1775226462.943825,16:27:42.943
272,1775226462.9531898,16:27:42.953
273,1775226462.956167,16:27:42.956
274,1775226462.9855065,16:27:42.985
275,1775226462.9889746,16:27:42.988
276,1775226463.0008674,16:27:43.000
277,1775226463.0170631,16:27:43.017
278,1775226463.0315485,16:27:43.031
279,1775226463.0492492,16:27:43.049
280,1775226463.0640867,16:27:43.064
281,1775226463.0680873,16:27:43.068
